permit_id,issue_date,address,latitude,longitude,units,work_description,valuation
21-052743-000-00-RS,2023-01-23,6071 NE SIMPSON ST,45.5654745,-122.6000414,1,New Construction | Townhouse,156700.0
21-052746-000-00-RS,2023-01-23,6069 NE SIMPSON ST,45.5654745,-122.6000414,1,New Construction | Townhouse,156700.0
21-052750-000-00-RS,2023-01-23,6065 NE SIMPSON ST,45.5654745,-122.6000414,1,New Construction | Townhouse,156700.0
22-182888-000-00-RS,2023-01-24,6103 SE 55TH AVE,45.478379,-122.6070716,1,New Construction | Townhouse,132764.0
22-182886-000-00-RS,2023-01-24,6105 SE 55TH AVE,45.478379,-122.6070716,1,New Construction | Townhouse,132764.0
22-182881-000-00-RS,2023-01-24,6109 SE 55TH AVE,45.478379,-122.6070716,1,New Construction | Townhouse,132764.0
22-182872-000-00-RS,2023-01-24,6107 SE 55TH AVE,45.478379,-122.6070716,1,New Construction | Townhouse,144532.0
22-147820-000-00-RS,2023-01-24,4623 NE 26TH AVE,45.5566503,-122.6392293,1,New Construction | Townhouse,200655.0
21-097908-000-00-RS,2023-01-24,4812 SE 118TH PL,45.4874016,-122.5410578,2,New Construction | Single Family Dwelling | ADU,333389.0
21-097971-000-00-RS,2023-01-24,4820 SE 118TH PL,45.4873031,-122.5410426,2,New Construction | Single Family Dwelling | ADU,301788.0
22-138535-000-00-RS,2023-01-25,2805 SE 34TH AVE - UNIT B,45.5025556,-122.6298451,1,New Construction | Accessory Dwelling Unit | ADU,119940.0
22-138540-000-00-RS,2023-01-25,2805 SE 34TH AVE - UNIT C,45.5025556,-122.6298451,1,New Construction | Accessory Dwelling Unit | ADU,116923.0
21-092437-000-00-RS,2023-01-25,6389 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
21-092440-000-00-RS,2023-01-25,6387 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
22-183449-000-00-RS,2023-01-25,5986 SW 18TH DR,45.4799398,-122.696825,1,New Construction | Single Family Dwelling,400925.0
22-172741-000-00-RS,2023-01-25,4224 SE 31ST AVE - UNIT B,45.4923574,-122.6333988,1,Alteration | Single Family Dwelling | ADU,130000.0
22-124671-000-00-CO,2023-01-25,2334 SE 8TH AVE,45.5059622,-122.6575399,1,Alteration | Hotel/Motel,41578.0
21-077804-000-00-RS,2023-01-26,5252 NE 49TH AVE - Unit B,45.5615277,-122.6116631,1,Alteration | Single Family Dwelling | ADU,5000.0
21-092244-000-00-RS,2023-01-27,6363 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
21-092447-000-00-RS,2023-01-27,6381 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,148414.0
21-092446-000-00-RS,2023-01-27,6383 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
21-092443-000-00-RS,2023-01-27,6385 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
22-163998-000-00-RS,2023-01-27,889 N SUMNER ST,45.5606559,-122.6760783,1,New Construction | Townhouse,290476.0
21-092342-000-00-RS,2023-01-27,6379 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,148414.0
21-092341-000-00-RS,2023-01-27,6377 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
21-092340-000-00-RS,2023-01-27,6375 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,150242.0
22-164004-000-00-RS,2023-01-27,885 N SUMNER ST,45.5606553,-122.6759611,1,New Construction | Townhouse,290476.0
22-109024-000-00-RS,2023-01-27,3132 NE HANCOCK ST - UNIT B,45.5362474,-122.6335453,1,New Construction | Accessory Dwelling Unit | ADU,104336.0
22-143218-000-00-RS,2023-01-30,5515 SE 47TH AVE,45.4824906,-122.6147438,1,New Construction | Single Family Dwelling,248027.0
22-188300-000-00-RS,2023-01-30,5009 N GIRARD ST - UNIT B,45.5826884,-122.718958,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-188306-000-00-RS,2023-01-30,5009 N GIRARD ST - UNIT C,45.5826884,-122.718958,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-201137-000-00-RS,2023-01-30,2331 SE BROOKLYN ST - UNIT B,45.501468,-122.6420046,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-160817-000-00-RS,2023-01-31,3774 SE KELLY ST,45.4995795,-122.6244743,1,New Construction | Single Family Dwelling,386675.0
22-197025-000-00-RS,2023-01-31,805 SW BURLINGAME TER - UNIT B,45.4766073,-122.6865602,1,Alteration | Single Family Dwelling | ADU,125000.0
21-072315-000-00-RS,2023-01-31,8218 SW 46TH AVE,45.4650886,-122.7238651,1,New Construction | Single Family Dwelling,268820.0
22-139022-000-00-RS,2023-02-01,1309 SW CARSON ST,45.4644007,-122.6920172,2,New Construction | Duplex,359373.0
22-147645-000-00-RS,2023-02-02,1348 SW KARI LN - UNIT B,45.4473676,-122.6928768,1,Addition | Single Family Dwelling | ADU,164024.0
22-199087-000-00-RS,2023-02-03,6717 SE 32ND AVE,45.4742855,-122.6307081,1,Addition | Single Family Dwelling,4000.0
22-134700-000-00-RS,2023-02-03,8101 N SYRACUSE ST,45.5876623,-122.7510313,1,New Construction | Townhouse,133971.0
22-134692-000-00-RS,2023-02-03,8103 N SYRACUSE ST,45.5876623,-122.7510313,1,New Construction | Townhouse,133971.0
22-134680-000-00-RS,2023-02-03,8105 N SYRACUSE ST,45.5876623,-122.7510313,1,New Construction | Townhouse,133971.0
22-134580-000-00-RS,2023-02-03,8109 N SYRACUSE ST,45.5876623,-122.7510313,1,New Construction | Townhouse,133971.0
22-134565-000-00-RS,2023-02-03,8111 N SYRACUSE ST,45.5876623,-122.7510313,1,New Construction | Townhouse,133971.0
22-134557-000-00-RS,2023-02-03,8113 N SYRACUSE ST,45.5876623,-122.7510313,1,New Construction | Townhouse,154942.0
22-157007-000-00-RS,2023-02-03,726 SE 47TH AVE - UNIT B,45.5173748,-122.6142048,1,New Construction | Accessory Dwelling Unit | ADU,62007.0
22-168239-000-00-RS,2023-02-03,7010 NE 10TH AVE,45.574108,-122.6543617,1,New Construction | Townhouse,123410.0
21-092247-000-00-RS,2023-02-03,6369 E BURNSIDE ST,45.5233981,-122.5978333,1,New Construction | Townhouse,148414.0
21-117297-000-00-CO,2023-02-03,2680 SE DIVISION ST,45.5045892,-122.6389697,52,New Construction | Apartments/Condos,4412305.0
22-177031-000-00-CO,2023-02-03,6960 N MONTANA AVE,45.5735193,-122.6794861,19,New Construction | Apartments/Condos,2500000.0
22-142935-000-00-RS,2023-02-06,321 NE 75TH AVE,45.5249717,-122.5861429,1,New Construction | Single Family Dwelling,264023.0
22-142840-000-00-RS,2023-02-06,323 NE 75TH AVE,45.5250403,-122.5861415,2,New Construction | Single Family Dwelling,246023.0
22-213358-000-00-RS,2023-02-08,5684 N HARVARD ST,45.5775654,-122.7310449,1,Alteration | Townhouse,40000.0
21-068554-000-00-RS,2023-02-08,9250 SW 52ND AVE,45.458207,-122.730099,1,New Construction | Single Family Dwelling,351211.0
22-186728-000-00-RS,2023-02-09,8829 N ENDICOTT AVE,45.5867013,-122.7017381,1,New Construction | Townhouse,137139.0
22-186727-000-00-RS,2023-02-09,8827 N ENDICOTT AVE,45.5867013,-122.7017381,1,New Construction | Townhouse,137894.0
22-186721-000-00-RS,2023-02-09,8825 N ENDICOTT AVE,45.5867013,-122.7017381,1,New Construction | Townhouse,137894.0
22-186716-000-00-RS,2023-02-09,8823 N ENDICOTT AVE,45.5867013,-122.7017381,1,New Construction | Townhouse,154942.0
22-164704-000-00-RS,2023-02-09,8936 N KIMBALL AVE,45.5869988,-122.7290285,1,New Construction | Townhouse,309582.0
22-164699-000-00-RS,2023-02-09,8934 N KIMBALL AVE,45.5869988,-122.7290285,1,New Construction | Townhouse,309582.0
22-140612-000-00-RS,2023-02-09,7368 S MILES PL,45.471366,-122.6698282,1,New Construction | Single Family Dwelling,649705.0
21-113342-000-00-RS,2023-02-09,4057 NE 10TH AVE - UNIT B,45.5528831,-122.655981,1,New Construction | Accessory Dwelling Unit | ADU,67120.0
22-190502-000-00-RS,2023-02-10,8023 SW 57TH AVE - UNIT B,45.4668074,-122.7366559,1,New Construction | Accessory Dwelling Unit | ADU,136181.0
21-071170-000-00-RS,2023-02-13,3146 NE 72ND AVE,45.5452642,-122.5886575,1,New Construction | Single Family Dwelling,221134.0
20-221382-000-00-RS,2023-02-13,5915 N CONCORD AVE,45.5658598,-122.68509,1,Addition | Single Family Dwelling,27554.0
21-014741-000-00-RS,2023-02-14,8955 NE EVERETT ST,45.5251172,-122.5714255,2,New Construction | Single Family Dwelling | ADU,250324.0
21-014751-000-00-RS,2023-02-14,8957 NE EVERETT ST,45.5251172,-122.5714255,2,New Construction | Single Family Dwelling | ADU,255757.0
21-071173-000-00-RS,2023-02-16,3152 NE 72ND AVE,45.5452642,-122.5886575,1,New Construction | Single Family Dwelling,219544.0
21-043904-000-00-CO,2023-02-16,7921 SW OLD CAPITOL HWY,45.4677317,-122.7151676,12,New Construction | Apartments/Condos,1154372.0
22-158970-000-00-RS,2023-02-17,15591 SE FLAVEL ST,45.4691896,-122.5024329,1,New Construction | Single Family Dwelling,447453.0
22-157896-000-00-RS,2023-02-17,15571 SE FLAVEL ST,45.4691771,-122.5026781,1,New Construction | Single Family Dwelling,447573.0
22-131879-000-00-RS,2023-02-17,5546 SE OAK ST,45.5197627,-122.6065349,1,New Construction | Single Family Dwelling,261002.0
22-103864-000-00-CO,2023-02-21,485 NE JESSUP ST,45.5643181,-122.6602473,6,New Construction | Apartments/Condos,800000.0
22-103867-000-00-CO,2023-02-21,495 NE JESSUP ST,45.5643181,-122.6602473,6,New Construction | Apartments/Condos,800000.0
22-214137-000-00-RS,2023-02-22,4515 NE 75TH AVE - UNIT B,45.5557482,-122.5860442,1,New Construction | Accessory Dwelling Unit | ADU,92935.0
22-199511-000-00-RS,2023-02-22,6010 NE BEECH ST - UNIT B,45.5494355,-122.6015447,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-209667-000-00-RS,2023-02-22,10444 SE LIEBE ST - UNIT B,45.4863872,-122.5550201,1,Alteration | Accessory Dwelling Unit | ADU,40232.0
22-159334-000-00-RS,2023-02-22,482 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,151924.0
22-159330-000-00-RS,2023-02-22,480 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,155243.0
22-159302-000-00-RS,2023-02-22,472 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,155243.0
22-159323-000-00-RS,2023-02-22,476 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,155243.0
22-159327-000-00-RS,2023-02-22,478 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,155243.0
22-159301-000-00-RS,2023-02-22,470 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,161278.0
22-159315-000-00-RS,2023-02-22,474 NE 73RD AVE,45.5259997,-122.5875507,1,New Construction | Townhouse,155243.0
22-120605-000-00-RS,2023-02-22,5052 SE 38TH AVE,45.4862741,-122.6233644,1,New Construction | Townhouse,109429.0
22-120618-000-00-RS,2023-02-22,5048 SE 38TH AVE,45.4862741,-122.6233644,1,New Construction | Townhouse,103291.0
22-120677-000-00-RS,2023-02-22,5044 SE 38TH AVE,45.4862741,-122.6233644,1,New Construction | Townhouse,103291.0
22-120706-000-00-RS,2023-02-22,5040 SE 38TH AVE,45.4862741,-122.6233644,1,New Construction | Townhouse,105120.0
22-171747-000-00-RS,2023-02-22,4910 NE 28TH AVE - UNIT B,45.5585566,-122.6365986,1,Alteration | Single Family Dwelling | ADU,31682.0
22-109490-000-00-RS,2023-02-22,5725 S KELLY AVE,45.4821664,-122.6761457,1,New Construction | Townhouse,119614.0
22-109501-000-00-RS,2023-02-22,5723 S KELLY AVE,45.4821664,-122.6761457,1,New Construction | Townhouse,119614.0
22-109527-000-00-RS,2023-02-22,5721 S KELLY AVE,45.4821664,-122.6761457,1,New Construction | Townhouse,119614.0
22-109605-000-00-RS,2023-02-22,5717 S KELLY AVE,45.4821664,-122.6761457,1,New Construction | Townhouse,119614.0
22-109599-000-00-RS,2023-02-22,5719 S KELLY AVE,45.4821664,-122.6761457,1,New Construction | Townhouse,119614.0
22-147342-000-00-RS,2023-02-23,5470 SE BYBEE BLVD - UNIT C,45.4724299,-122.6065235,1,New Construction | Accessory Dwelling Unit | ADU,120091.0
22-147339-000-00-RS,2023-02-23,5470 SE BYBEE BLVD - UNIT B,45.4724299,-122.6065235,1,New Construction | Accessory Dwelling Unit | ADU,120091.0
22-186860-000-00-RS,2023-02-23,7726 SE TOLMAN ST,45.4773615,-122.5835995,1,New Construction | Townhouse,154942.0
22-147234-000-00-RS,2023-02-23,5470 SE BYBEE BLVD - UNIT A,45.4724299,-122.6065235,1,New Construction | Single Family Dwelling,324687.0
22-186863-000-00-RS,2023-02-23,7724 SE TOLMAN ST,45.4773615,-122.5835995,1,New Construction | Townhouse,137894.0
22-186867-000-00-RS,2023-02-23,7722 SE TOLMAN ST,45.4773615,-122.5835995,1,New Construction | Townhouse,137894.0
22-186869-000-00-RS,2023-02-23,7720 SE TOLMAN ST,45.4773615,-122.5835995,1,New Construction | Townhouse,137139.0
22-212711-000-00-CO,2023-02-23,1000 SW VISTA AVE,45.5209449,-122.6975216,1,Alteration | Apartments/Condos,25000.0
22-106377-000-00-CO,2023-02-27,2169 NE MULTNOMAH ST,45.5316738,-122.6434215,1,Alteration | Apartments/Condos,90000.0
21-101154-000-00-RS,2023-02-28,591 NE TILLAMOOK ST,45.5381089,-122.6594762,2,New Construction | Duplex,320022.0
22-214989-000-00-RS,2023-02-28,8939 N FORTUNE AVE - UNIT B,45.5870959,-122.7306696,1,New Construction | Accessory Dwelling Unit | ADU,74529.0
22-138781-000-00-RS,2023-02-28,8516 NE HASSALO ST - UNIT B,45.5307178,-122.5751782,2,New Construction | Accessory Dwelling Unit | ADU,229320.0
17-182216-000-00-CO,2023-02-28,1640 SW YAMHILL ST,45.5207714,-122.6892171,338,New Construction | Apartments/Condos,69712251.0
22-187429-000-00-RS,2023-02-28,2223 N BRYANT ST,45.5737107,-122.6897796,1,New Construction | Townhouse,132161.0
22-187433-000-00-RS,2023-02-28,2225 N BRYANT ST,45.5737107,-122.6897796,1,New Construction | Townhouse,132161.0
22-112536-000-00-CO,2023-02-28,2791 NW THURMAN ST,45.5354869,-122.70852,6,New Construction | Apartments/Condos,1958570.0
22-209442-000-00-RS,2023-03-01,5631 NE MASON ST - UNIT B,45.5526808,-122.6047148,1,Alteration | ADU,40000.0
22-187424-000-00-RS,2023-03-01,2221 N BRYANT ST,45.5737107,-122.6897796,1,New Construction,152226.0
22-142608-000-00-RS,2023-03-01,1415 NE HOLMAN ST - UNIT C,45.5686436,-122.6506503,1,New Construction | ADU,120393.0
22-145875-000-00-RS,2023-03-01,4325 NE 42ND AVE - UNIT B,45.5541309,-122.6207603,1,Alteration | ADU,65000.0
22-141586-000-00-RS,2023-03-01,1415 NE HOLMAN ST - UNIT B,45.5686436,-122.6506503,1,Alteration | ADU,109430.0
22-145902-000-00-RS,2023-03-01,4325 NE 42ND AVE - UNIT C,45.5541309,-122.6207603,1,Alteration | ADU,55000.0
20-220744-000-00-RS,2023-03-01,14545 NE BRAZEE CT - Unit B,45.5412047,-122.5132581,1,Alteration | ADU,31840.0
22-169373-000-00-CO,2023-03-01,1804 NE 14TH AVE,45.5359074,-122.651198,2,Alteration,55622.0
22-120849-000-00-RS,2023-03-02,5060 SE 38TH AVE,45.4862741,-122.6233644,4,New Construction,109429.0
22-120872-000-00-RS,2023-03-02,5064 SE 38TH AVE,45.4862741,-122.6233644,4,New Construction,103291.0
22-120957-000-00-RS,2023-03-02,5072 SE 38TH AVE,45.4862741,-122.6233644,4,New Construction,105120.0
21-088121-000-00-RS,2023-03-03,2415 SE SHERMAN ST,45.5064338,-122.6408418,1,New Construction | ADU,74302.0
21-115150-000-00-RS,2023-03-03,5127 SE DUKE ST,45.4760631,-122.6094739,1,New Construction,131236.0
21-115079-000-00-RS,2023-03-03,5125 SE DUKE ST,45.4760631,-122.6094739,1,New Construction,129147.0
21-115039-000-00-RS,2023-03-03,5124 SE HENRY ST,45.4760631,-122.6094739,1,New Construction,129147.0
21-115058-000-00-RS,2023-03-03,5122 SE HENRY ST,45.4760631,-122.6094739,1,New Construction,129147.0
22-180513-000-00-RS,2023-03-06,52 SE 65TH AVE - UNIT B,45.522292,-122.5972538,1,Alteration | ADU,68595.0
22-123510-000-00-RS,2023-03-07,4834 NE PRESCOTT ST - UNIT C,45.5552603,-122.6129139,1,New Construction | ADU,122141.0
22-123525-000-00-RS,2023-03-07,4834 NE PRESCOTT ST - UNIT B,45.5552603,-122.6129139,1,New Construction | ADU,135375.0
22-162083-000-00-RS,2023-03-07,4136 NE RODNEY AVE,45.5537514,-122.6643829,1,New Construction,286197.0
22-162072-000-00-RS,2023-03-07,4132 NE RODNEY AVE,45.5537514,-122.6643829,1,New Construction,286197.0
22-162077-000-00-RS,2023-03-07,4134 NE RODNEY AVE,45.5537514,-122.6643829,1,New Construction,286197.0
22-162066-000-00-RS,2023-03-07,4130 NE RODNEY AVE,45.5537514,-122.6643829,1,New Construction,286197.0
22-120898-000-00-RS,2023-03-07,5068 SE 38TH AVE,45.4862741,-122.6233644,4,New Construction,103291.0
22-188141-000-00-RS,2023-03-08,5880 SW 47TH PL,45.4813218,-122.725928,1,New Construction,456980.0
21-096326-000-00-CO,2023-03-08,1341 N KILLINGSWORTH ST,45.5628881,-122.6809134,69,New Construction,4884152.0
22-157276-000-00-RS,2023-03-09,N BOSTON AVE,45.5702991,-122.6917144,2,New Construction | ADU,312901.0
22-132071-000-00-CO,2023-03-10,15727 SE DIVISION ST,45.5047555,-122.5010922,1,Alteration,175656.0
22-193745-000-00-RS,2023-03-10,2213 SE 12TH AVE,45.5069305,-122.6540415,1,New Construction,140157.0
22-193748-000-00-RS,2023-03-10,2215 SE 12TH AVE,45.5069305,-122.6540415,1,New Construction,138044.0
22-193751-000-00-RS,2023-03-10,2217 SE 12TH AVE,45.5069305,-122.6540415,1,New Construction,127936.0
22-193752-000-00-RS,2023-03-10,2219 SE 12TH AVE,45.5069305,-122.6540415,1,New Construction,138044.0
22-193756-000-00-RS,2023-03-10,2221 SE 12TH AVE,45.5069305,-122.6540415,1,New Construction,127936.0
22-193759-000-00-RS,2023-03-10,2223 SE 12TH AVE,45.5069305,-122.6540415,1,New Construction,138044.0
22-196157-000-00-RS,2023-03-13,2720 NE 47TH AVE,45.5427734,-122.6144481,1,New Construction,486399.0
22-184768-000-00-RS,2023-03-14,6039 SE LAMBERT ST,45.4674568,-122.6013716,1,New Construction,137894.0
22-184755-000-00-RS,2023-03-14,6045 SE LAMBERT ST,45.4674568,-122.6013716,1,New Construction,154942.0
22-184760-000-00-RS,2023-03-14,6043 SE LAMBERT ST,45.4674568,-122.6013716,1,New Construction,137894.0
22-184765-000-00-RS,2023-03-14,6041 SE LAMBERT ST,45.4674568,-122.6013716,1,New Construction,137894.0
22-188583-000-00-RS,2023-03-14,5850 SW 47TH PL,45.4816045,-122.7259274,1,New Construction,476016.0
22-196123-000-00-RS,2023-03-15,2105 SE 47TH AVE - UNIT B,45.5078703,-122.6145378,1,New Construction | ADU,69399.0
22-204078-000-00-RS,2023-03-15,8604 SW 11TH AVE - UNIT B,45.4628178,-122.6897065,1,New Construction | ADU,62459.0
22-171799-000-00-RS,2023-03-15,17051 SE MANLEY ST,45.4784637,-122.4895938,1,New Construction,557052.0
22-200583-000-00-RS,2023-03-15,5704 SE PARDEE ST - UNIT B,45.4894997,-122.6047848,1,Alteration | ADU,24000.0
21-103935-000-00-RS,2023-03-15,4750 NE 40TH AVE,45.5575016,-122.6221595,1,New Construction,194807.0
21-103946-000-00-RS,2023-03-15,4750 NE 40TH AVE - UNIT B,45.5574966,-122.6221359,1,New Construction | ADU,124928.0
21-104021-000-00-RS,2023-03-15,4760 NE 40TH AVE - UNIT B,45.5576063,-122.6221361,1,New Construction | ADU,124928.0
21-104010-000-00-RS,2023-03-15,4760 NE 40TH AVE - UNIT A,45.5576063,-122.6221361,1,New Construction,194807.0
22-175062-000-00-RS,2023-03-16,5631 SW HAMILTON ST,45.4914338,-122.7351874,1,Addition,176818.0
22-108643-000-00-RS,2023-03-17,5213 SE BOISE ST,45.4927176,-122.6086957,8,New Construction,106556.0
22-108681-000-00-RS,2023-03-17,5209 SE BOISE ST,45.4927176,-122.6086957,8,New Construction,106556.0
22-157059-000-00-RS,2023-03-17,2319 N LOMBARD ST,45.5773718,-122.6907296,1,New Construction,133971.0
22-201804-000-00-RS,2023-03-17,1714 NE BRYANT ST - UNIT B,45.5730337,-122.6479884,1,New Construction | ADU,51597.0
22-157055-000-00-RS,2023-03-17,2321 N LOMBARD ST,45.5773718,-122.6907296,1,New Construction,133971.0
22-157022-000-00-RS,2023-03-17,2323 N LOMBARD ST,45.5773718,-122.6907296,1,New Construction,133971.0
22-108716-000-00-RS,2023-03-17,5205 SE BOISE ST,45.4927176,-122.6086957,8,New Construction,106556.0
22-108610-000-00-RS,2023-03-17,5217 SE BOISE ST,45.4927176,-122.6086957,8,New Construction,106556.0
22-157016-000-00-RS,2023-03-17,2327 N LOMBARD ST,45.5773718,-122.6907296,1,New Construction,133971.0
22-157002-000-00-RS,2023-03-17,2329 N LOMBARD ST,45.5773718,-122.6907296,1,New Construction,154942.0
22-108577-000-00-RS,2023-03-17,5221 SE BOISE ST,45.4927176,-122.6086957,8,New Construction,106556.0
21-090282-000-00-RS,2023-03-20,2305 S GREENWOOD RD - UNIT B,45.4359704,-122.6549233,1,Addition | ADU,148219.0
19-269961-000-00-CO,2023-03-20,3839 NE KILLINGSWORTH ST,45.5629975,-122.6237672,5,Addition,875000.0
