area_id,area_name,area_type,county,year,age_group,sex,total_population,source_file,source_note
Clackamas County,Clackamas County,county,Clackamas,2026,85+,female,6544.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2026,85+,male,3773.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2026,total,total,445728.9,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2027,0-4,female,9851.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,0-4,male,10346.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,10-14,female,13608.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,10-14,male,14518.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,15-19,female,13591.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,15-19,male,14719.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,20-24,female,11341.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,20-24,male,12221.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,25-29,female,10859.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,25-29,male,11196.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,30-34,female,13277.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,30-34,male,13889.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,35-39,female,15416.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,35-39,male,15434.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,40-44,female,16443.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,40-44,male,16381.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,45-49,female,16268.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,45-49,male,16707.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,5-9,female,11015.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,5-9,male,11716.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,50-54,female,14102.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,50-54,male,14587.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,55-59,female,14051.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,55-59,male,14582.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,60-64,female,13234.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,60-64,male,13194.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,65-69,female,13915.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,65-69,male,12972.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,70-74,female,13306.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,70-74,male,11819.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,75-79,female,11303.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,75-79,male,9428.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,80-84,female,7681.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,80-84,male,5954.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,85+,female,6579.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,85+,male,3745.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2027,total,total,449248.73,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2028,0-4,female,9779.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,0-4,male,10270.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,10-14,female,13474.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,10-14,male,14382.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,15-19,female,13717.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,15-19,male,14843.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,20-24,female,11456.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,20-24,male,12406.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,25-29,female,10814.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,25-29,male,11150.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,30-34,female,13295.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,30-34,male,13801.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,35-39,female,15375.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,35-39,male,15487.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,40-44,female,16599.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,40-44,male,16561.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,45-49,female,16456.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,45-49,male,16839.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,5-9,female,11084.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,5-9,male,11765.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,50-54,female,14544.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,50-54,male,15031.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,55-59,female,14051.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,55-59,male,14552.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,60-64,female,13321.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,60-64,male,13384.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,65-69,female,13645.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,65-69,male,12816.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,70-74,female,13284.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,70-74,male,11818.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,75-79,female,11462.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,75-79,male,9590.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,80-84,female,8084.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,80-84,male,6254.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,85+,female,7148.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,85+,male,4170.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2028,total,total,452706.91,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2029,0-4,female,9707.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,0-4,male,10195.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,10-14,female,13305.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,10-14,male,14206.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,15-19,female,13849.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,15-19,male,14974.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,20-24,female,11650.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,20-24,male,12665.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,25-29,female,10806.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,25-29,male,11165.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,30-34,female,13206.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,30-34,male,13604.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,35-39,female,15318.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,35-39,male,15522.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,40-44,female,16744.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,40-44,male,16725.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,45-49,female,16668.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,45-49,male,16985.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,5-9,female,11116.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,5-9,male,11776.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,50-54,female,15018.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,50-54,male,15505.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,55-59,female,14064.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,55-59,male,14541.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,60-64,female,13420.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,60-64,male,13583.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,65-69,female,13394.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,65-69,male,12685.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,70-74,female,13267.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,70-74,male,11828.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,75-79,female,11627.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,75-79,male,9755.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,80-84,female,8478.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,80-84,male,6540.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,85+,female,7612.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,85+,male,4492.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2029,total,total,455997.55,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2030,0-4,female,9636.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,0-4,male,10121.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,10-14,female,13101.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,10-14,male,13990.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,15-19,female,13988.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,15-19,male,15112.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,20-24,female,11924.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,20-24,male,12997.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,25-29,female,10834.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,25-29,male,11240.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,30-34,female,13008.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,30-34,male,13298.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,35-39,female,15247.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,35-39,male,15538.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,40-44,female,16879.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,40-44,male,16875.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,45-49,female,16904.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,45-49,male,17146.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,5-9,female,11108.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,5-9,male,11744.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,50-54,female,15524.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,50-54,male,16011.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,55-59,female,14090.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,55-59,male,14551.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,60-64,female,13531.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,60-64,male,13790.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,65-69,female,13161.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,65-69,male,12581.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,70-74,female,13253.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,70-74,male,11848.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,75-79,female,11799.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,75-79,male,9923.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,80-84,female,8863.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2030,80-84,male,6812.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
